Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
506.5,1487.19,2.077,2.057,10.7657,34.333179,30.5326,10.7655,5.29253,161.622,1023.3486
506.75,1487.19,2.059,2.04,10.7655,34.33446,30.534,10.7653,5.28709,161.455,1023.3496
507,1487.19,2.014,1.995,10.7659,34.334277,30.5336,10.7656,5.29344,161.649,1023.349
507.25,1487.19,1.941,1.924,10.7661,34.333606,30.5327,10.7659,5.28422,161.368,1023.348
507.5,1487.19,1.86,1.843,10.7664,34.333423,30.5324,10.7662,5.28762,161.472,1023.3473
507.75,1487.19,1.798,1.781,10.767,34.330069,30.5286,10.7668,5.28922,161.521,1023.3439
508,1487.19,1.768,1.752,10.7675,34.331288,30.5294,10.7673,5.28082,161.265,1023.3443
508.25,1487.19,1.767,1.751,10.7695,34.332995,30.5294,10.7693,5.27973,161.231,1023.344
508.5,1487.2,1.775,1.758,10.7716,34.333605,30.5282,10.7714,5.27736,161.159,1023.3428
508.75,1487.21,1.757,1.741,10.7735,34.333421,30.5265,10.7733,5.27411,161.06,1023.3411
509,1487.2,1.708,1.692,10.7746,34.329641,30.5219,10.7744,5.27245,161.01,1023.337
509.25,1487.21,1.632,1.617,10.7763,34.333604,30.5244,10.7762,5.27107,160.968,1023.3383
509.5,1487.21,1.558,1.544,10.7788,34.331713,30.5204,10.7787,5.28074,161.264,1023.3345
509.75,1487.22,1.508,1.494,10.7804,34.33592,30.5233,10.7802,5.27987,161.237,1023.3363
510,1487.22,1.478,1.465,10.7819,34.33531,30.5215,10.7817,5.2771,161.152,1023.3345
510.25,1487.23,1.468,1.454,10.7827,34.335737,30.5213,10.7825,5.28589,161.421,1023.3341
510.5,1487.23,1.486,1.472,10.7829,34.336346,30.5217,10.7827,5.28517,161.399,1023.3345
510.75,1487.23,1.521,1.507,10.7824,34.3372,30.5229,10.7822,5.28552,161.409,1023.3357
511,1487.23,1.55,1.536,10.7821,34.33781,30.5238,10.7819,5.29283,161.632,1023.3365
511.25,1487.23,1.565,1.551,10.7825,34.336774,30.5224,10.7823,5.29843,161.804,1023.3355
511.5,1487.23,1.568,1.554,10.7823,34.33781,30.5235,10.7821,5.30662,162.054,1023.3364
511.75,1487.23,1.562,1.548,10.7817,34.337627,30.5239,10.7815,5.30543,162.017,1023.3368
512,1487.23,1.558,1.544,10.7824,34.340981,30.5266,10.7822,5.30704,162.066,1023.3387
512.25,1487.24,1.556,1.542,10.7797,34.350678,30.5384,10.7795,5.31067,162.175,1023.3483
512.5,1487.21,1.549,1.534,10.7688,34.349398,30.5463,10.7686,5.30831,162.102,1023.3563
512.75,1487.18,1.533,1.519,10.759,34.346899,30.552,10.7588,5.30553,162.016,1023.3623
513,1487.18,1.52,1.506,10.7569,34.350436,30.5572,10.7568,5.29434,161.674,1023.3667
513.25,1487.17,1.52,1.506,10.7542,34.351717,30.5607,10.7541,5.28302,161.328,1023.3698
513.5,1487.16,1.523,1.509,10.7485,34.352145,30.5659,10.7484,5.28416,161.362,1023.3749
513.75,1487.15,1.511,1.497,10.744,34.35489,30.5724,10.7438,5.28623,161.424,1023.3807
514,1487.14,1.476,1.463,10.739,34.353426,30.5751,10.7388,5.28537,161.397,1023.3835
514.25,1487.13,1.436,1.422,10.7382,34.353975,30.5764,10.738,5.27237,161,1023.3844
514.5,1487.13,1.394,1.381,10.7382,34.35428,30.5767,10.738,5.27518,161.086,1023.3844
514.75,1487.13,1.355,1.343,10.7382,34.353182,30.5756,10.7381,5.27705,161.143,1023.3834
515,1487.14,1.31,1.298,10.74,34.352755,30.5738,10.7398,5.27588,161.108,1023.3815
515.25,1487.14,1.255,1.243,10.7419,34.351535,30.571,10.7418,5.26716,160.842,1023.3787
515.5,1487.14,1.2,1.189,10.7442,34.350437,30.5679,10.7441,5.25908,160.595,1023.3757
515.75,1487.15,1.147,1.136,10.7467,34.352754,30.5682,10.7466,5.25904,160.594,1023.3752
516,1487.15,1.098,1.087,10.7457,34.359097,30.5753,10.7455,5.25669,160.521,1023.3808
516.25,1487.14,1.08,1.07,10.7425,34.357206,30.5761,10.7424,5.25731,160.54,1023.3818
516.5,1487.14,1.074,1.064,10.741,34.359097,30.5792,10.7409,5.2561,160.503,1023.3845
516.75,1487.14,1.06,1.051,10.7398,34.359524,30.5807,10.7397,5.26041,160.634,1023.3857
517,1487.13,1.041,1.032,10.7384,34.35806,30.5804,10.7383,5.26023,160.629,1023.3857
517.25,1487.13,1.024,1.015,10.7387,34.357633,30.5798,10.7386,5.25799,160.561,1023.385
517.5,1487.13,1.018,1.009,10.7405,34.353181,30.5739,10.7404,5.25659,160.518,1023.3801
517.75,1487.14,1.021,1.012,10.744,34.352388,30.5702,10.7439,5.26061,160.642,1023.3767
518,1487.15,1.035,1.026,10.7473,34.35196,30.567,10.7471,5.25595,160.5,1023.3737
518.25,1487.15,1.045,1.035,10.7491,34.350253,30.5638,10.749,5.25011,160.322,1023.3709
518.5,1487.16,1.041,1.031,10.7507,34.351289,30.5635,10.7506,5.24828,160.266,1023.3704
518.75,1487.16,1.03,1.021,10.751,34.351533,30.5634,10.7509,5.25623,160.509,1023.3703
519,1487.15,1.023,1.014,10.7506,34.349825,30.5621,10.7505,5.26122,160.662,1023.3693
519.25,1487.15,1.027,1.018,10.7518,34.347508,30.5588,10.7516,5.25922,160.601,1023.3666
519.5,1487.16,1.043,1.033,10.7545,34.34519,30.5543,10.7543,5.25856,160.582,1023.3626
519.75,1487.17,1.056,1.046,10.7582,34.343726,30.5497,10.7581,5.25875,160.588,1023.3585
520,1487.18,1.056,1.047,10.762,34.344336,30.5471,10.7619,5.26692,160.838,1023.3558
520.25,1487.19,1.048,1.038,10.765,34.344152,30.5445,10.7649,5.26882,160.896,1023.3532
520.5,1487.19,1.037,1.028,10.7664,34.344579,30.5437,10.7663,5.26853,160.887,1023.3524
520.75,1487.19,1.031,1.021,10.7673,34.344152,30.5425,10.7672,5.27527,161.093,1023.3512
521,1487.2,1.028,1.019,10.7681,34.346652,30.5444,10.768,5.27351,161.04,1023.3525
521.25,1487.2,1.033,1.023,10.7672,34.349214,30.5476,10.7671,5.2645,160.764,1023.3552
521.5,1487.19,1.039,1.029,10.7649,34.348787,30.5491,10.7648,5.27766,161.166,1023.3568
521.75,1487.19,1.043,1.033,10.7635,34.349153,30.5506,10.7634,5.27172,160.984,1023.3583
522,1487.19,1.043,1.033,10.7631,34.34836,30.5502,10.763,5.27329,161.032,1023.358
522.25,1487.18,1.041,1.031,10.7641,34.345006,30.5461,10.7639,5.2742,161.06,1023.3546
522.5,1487.19,1.038,1.029,10.7679,34.345006,30.5428,10.7678,5.27068,160.953,1023.3514
522.75,1487.2,1.043,1.033,10.771,34.345188,30.5404,10.7709,5.2846,161.379,1023.3491
523,1487.21,1.051,1.041,10.7725,34.345005,30.539,10.7724,5.28473,161.383,1023.3477
523.25,1487.21,1.056,1.047,10.7728,34.348542,30.5423,10.7727,5.28755,161.469,1023.3503
523.5,1487.21,1.055,1.045,10.7702,34.351531,30.5474,10.77,5.27766,161.166,1023.3547
523.75,1487.2,1.044,1.035,10.7653,34.359094,30.559,10.7651,5.2776,161.163,1023.3645
524,1487.18,1.035,1.025,10.7572,34.359522,30.5661,10.7571,5.28046,161.249,1023.3714
524.25,1487.17,1.038,1.028,10.7524,34.359523,30.5701,10.7523,5.28124,161.272,1023.3753
524.5,1487.17,1.055,1.045,10.7504,34.363305,30.5756,10.7502,5.27779,161.166,1023.38
524.75,1487.16,1.07,1.06,10.7463,34.360133,30.5758,10.7462,5.27577,161.104,1023.3809
525,1487.15,1.074,1.064,10.7405,34.362879,30.5834,10.7404,5.27342,161.031,1023.3878
525.25,1487.13,1.068,1.058,10.7354,34.361415,30.5862,10.7353,5.2823,161.302,1023.3908
525.5,1487.12,1.059,1.049,10.7323,34.362453,30.5898,10.7322,5.27161,160.975,1023.3941
525.75,1487.12,1.047,1.038,10.7298,34.362026,30.5916,10.7296,5.27537,161.09,1023.3958
526,1487.11,1.037,1.028,10.7277,34.365198,30.5964,10.7276,5.27034,160.935,1023.3999
526.25,1487.11,1.032,1.023,10.7279,34.364344,30.5954,10.7278,5.25742,160.541,1023.3991
526.5,1487.11,1.033,1.023,10.728,34.364161,30.5951,10.7279,5.25863,160.578,1023.3988
526.75,1487.11,1.043,1.033,10.7275,34.362697,30.5941,10.7274,5.25461,160.455,1023.3982
527,1487.09,1.055,1.045,10.7252,34.353427,30.5869,10.7251,5.25609,160.501,1023.393
527.25,1487.08,1.063,1.053,10.7191,34.350256,30.5888,10.719,5.25041,160.327,1023.3956
527.5,1487.06,1.074,1.064,10.7131,34.347939,30.5915,10.713,5.25772,160.55,1023.3988
527.75,1487.04,1.084,1.074,10.7082,34.344586,30.5924,10.708,5.25846,160.573,1023.4003
528,1487.03,1.087,1.076,10.7033,34.344342,30.5962,10.7032,5.25027,160.322,1023.4041
528.25,1487.02,1.079,1.069,10.6996,34.34416,30.5991,10.6995,5.25535,160.477,1023.4069
528.5,1487.01,1.058,1.048,10.6972,34.343916,30.6009,10.6971,5.24985,160.308,1023.4086
528.75,1487.01,1.032,1.023,10.696,34.34355,30.6016,10.6958,5.24281,160.093,1023.4093
529,1487,1.013,1.004,10.6955,34.34227,30.6007,10.6954,5.23091,159.73,1023.4086
529.25,1487,1.013,1.003,10.6944,34.342331,30.6017,10.6943,5.22422,159.525,1023.4095
529.5,1487,1.043,1.033,10.6932,34.341843,30.6022,10.6931,5.21723,159.312,1023.4103
529.75,1487,1.092,1.082,10.6921,34.341416,30.6027,10.6919,5.20357,158.895,1023.4111
530,1486.99,1.117,1.107,10.6909,34.342453,30.6047,10.6907,5.20623,158.976,1023.413
530.25,1486.99,1.106,1.096,10.6907,34.343307,30.6057,10.6905,5.19768,158.715,1023.4138
530.5,1486.99,1.072,1.062,10.6912,34.342453,30.6045,10.6911,5.19122,158.517,1023.4125
530.75,1487,1.038,1.028,10.6917,34.343734,30.6054,10.6916,5.18285,158.262,1023.413
531,1487,1.015,1.006,10.6922,34.343916,30.6051,10.6921,5.18283,158.261,1023.4126
531.25,1487,1.016,1.006,10.6927,34.343916,30.6047,10.6926,5.17911,158.148,1023.4122
531.5,1487,1.029,1.019,10.6934,34.343733,30.6039,10.6933,5.17131,157.909,1023.4115
531.75,1487,1.054,1.044,10.6946,34.342697,30.6019,10.6944,5.17506,158.024,1023.4099
532,1487,1.075,1.065,10.6935,34.34288,30.6029,10.6934,5.17801,158.114,1023.4109
532.25,1487,1.084,1.074,10.6919,34.343124,30.6046,10.6917,5.19,158.48,1023.4125
532.5,1486.99,1.074,1.064,10.6911,34.342697,30.6048,10.691,5.19238,158.553,1023.4128
532.75,1486.99,1.064,1.054,10.6905,34.34227,30.6049,10.6904,5.20069,158.807,1023.4129
533,1486.99,1.063,1.053,10.6899,34.34227,30.6054,10.6897,5.19708,158.696,1023.4134
533.25,1486.99,1.066,1.056,10.6895,34.34227,30.6057,10.6894,5.19708,158.696,1023.4137
533.5,1486.99,1.077,1.067,10.6894,34.342453,30.606,10.6893,5.20335,158.887,1023.414
533.75,1486.99,1.087,1.077,10.6898,34.344771,30.6079,10.6897,5.19397,158.601,1023.4155
534,1487,1.088,1.078,10.691,34.343734,30.6059,10.6909,5.18646,158.372,1023.4137
534.25,1487,1.072,1.063,10.6914,34.343551,30.6054,10.6913,5.1883,158.428,1023.4132
534.5,1487,1.057,1.047,10.6916,34.343734,30.6054,10.6915,5.18599,158.358,1023.4131
534.75,1487,1.048,1.038,10.6919,34.343124,30.6045,10.6918,5.18603,158.359,1023.4123
535,1487,1.045,1.035,10.6919,34.342697,30.6042,10.6918,5.18686,158.384,1023.412
535.25,1486.99,1.04,1.031,10.6913,34.34227,30.6042,10.6912,5.18951,158.465,1023.4121
535.5,1486.99,1.035,1.026,10.6911,34.342453,30.6045,10.691,5.1913,158.52,1023.4124
535.75,1486.99,1.034,1.025,10.6911,34.341843,30.604,10.6909,5.19753,158.71,1023.412
536,1486.99,1.033,1.024,10.6907,34.343307,30.6057,10.6906,5.20043,158.798,1023.4134
536.25,1487,1.032,1.022,10.6915,34.344587,30.6064,10.6914,5.20038,158.797,1023.4138
536.5,1487,1.036,1.026,10.6932,34.345197,30.6055,10.6931,5.20087,158.812,1023.4128
536.75,1487.01,1.046,1.037,10.6945,34.345441,30.6047,10.6944,5.19485,158.628,1023.412
537,1487.01,1.053,1.044,10.6954,34.346051,30.6046,10.6952,5.19029,158.489,1023.4118
537.25,1487.01,1.052,1.042,10.6961,34.34605,30.6039,10.696,5.18913,158.454,1023.4112
537.5,1487.01,1.047,1.037,10.6967,34.345989,30.6034,10.6966,5.18799,158.419,1023.4106
537.75,1487.01,1.045,1.035,10.697,34.343916,30.6011,10.6968,5.18871,158.441,1023.4088
538,1487.01,1.051,1.042,10.696,34.342696,30.6007,10.6959,5.19311,158.576,1023.4087
538.25,1487,1.053,1.044,10.6946,34.341843,30.601,10.6945,5.19112,158.515,1023.4092
538.5,1487,1.03,1.02,10.6935,34.342026,30.6021,10.6934,5.19944,158.769,1023.4101
538.75,1487,0.975,0.966,10.6931,34.34355,30.604,10.693,5.20855,159.047,1023.4114
539,1487,0.91,0.902,10.6937,34.34477,30.6047,10.6936,5.20748,159.014,1023.4116
539.25,1487,0.851,0.844,10.6948,34.344586,30.6036,10.6947,5.20678,158.993,1023.4103
539.5,1487,0.82,0.812,10.6955,34.344586,30.6031,10.6954,5.20922,159.067,1023.4096
539.75,1487.01,0.82,0.812,10.6958,34.344769,30.603,10.6957,5.20678,158.993,1023.4094
540,1487.01,0.821,0.813,10.6962,34.343915,30.6018,10.6961,5.20682,158.994,1023.4085
540.25,1487,0.788,0.781,10.696,34.342452,30.6006,10.6959,5.20806,159.032,1023.4074
540.5,1487,0.691,0.684,10.6947,34.343305,30.6025,10.6946,5.21284,159.178,1023.4087
540.75,1486.71,0.555,0.55,10.6946,34.105803,30.368,10.6946,5.21869,159.385,1023.2256
541,1487,0.423,0.419,10.6949,34.344768,30.6039,10.6948,5.21037,159.102,1023.4085
541.25,1487,0.35,0.347,10.6954,34.345865,30.6047,10.6953,5.21122,159.128,1023.4087
541.5,1487,0.308,0.305,10.696,34.346475,30.6047,10.696,5.21104,159.123,1023.4084
541.75,1486.86,0.256,0.254,10.6968,34.232388,30.4913,10.6968,5.20942,159.087,1023.3198
542,1486.6,0.178,0.176,10.698,34.005759,30.2667,10.6979,5.21048,159.147,1023.1445
542.25,1487.01,0.072,0.071,10.6989,34.348791,30.6047,10.6989,5.19292,158.57,1023.4068
542.5,1487.01,0.034,0.034,10.6994,34.34751,30.603,10.6994,5.19289,158.569,1023.4053
542.75,1487.01,0.037,0.036,10.7001,34.348791,30.6037,10.7001,5.19578,158.657,1023.4057
543,1487.01,0.037,0.037,10.7004,34.349218,30.6038,10.7004,5.18795,158.418,1023.4058
543.25,1487,0.037,0.036,10.7006,34.339949,30.5946,10.7006,5.17636,158.065,1023.3985
543.5,1487.01,0.037,0.036,10.701,34.346047,30.6002,10.701,5.15484,157.407,1023.4029
543.75,1487.01,0.036,0.036,10.7017,34.347754,30.6013,10.7017,5.12936,156.629,1023.4036
544,1487,0.037,0.037,10.7025,34.334033,30.5871,10.7025,5.09282,155.515,1023.3924
544.25,1487.02,0.036,0.036,10.7033,34.348364,30.6006,10.7033,5.0405,153.916,1023.4028
544.5,1487,0.037,0.036,10.7037,34.33635,30.5884,10.7037,4.98626,152.261,1023.3932
544.75,1487.02,0.037,0.036,10.7043,34.348364,30.5998,10.7043,4.94224,150.915,1023.402
545,1487.03,0.037,0.036,10.7053,34.352389,30.6029,10.7053,4.90306,149.719,1023.4042
545.25,1487.02,0.036,0.036,10.7068,34.345863,30.5952,10.7068,4.86985,148.706,1023.398
545.5,1472.86,0.036,0.036,10.708,22.087224,18.8198,10.708,5.23027,161.151,1014.2537
545.75,1457.81,0.036,0.035,10.7089,8.061132,6.3169,10.7089,5.66398,176.199,1004.5599
546,1457.44,0.037,0.036,10.7096,7.6958,6.0099,10.7096,5.70459,177.504,1004.3215
546.25,1456.7,0.037,0.036,10.71,6.960939,5.3964,10.71,5.80435,180.694,1003.8449
546.5,1455.5,0.037,0.036,10.7103,5.764011,4.4094,10.7103,5.96528,185.846,1003.0777
546.75,1454.56,0.037,0.037,10.7104,4.812855,3.6371,10.7104,6.21797,193.834,1002.4769
547,1455.3,0.036,0.036,10.7107,5.559661,4.2425,10.7107,6.46985,201.591,1002.9479
547.25,1455.51,0.036,0.035,10.7106,5.773907,4.4174,10.7106,6.79978,211.843,1003.0839
547.5,1454.51,0.037,0.036,10.7108,4.75592,3.5912,10.7108,7.20224,224.525,1002.4411
547.75,1453.67,0.037,0.036,10.711,3.896882,2.9048,10.711,7.61081,237.389,1001.9067
548,1453.05,0.037,0.036,10.7111,3.252997,2.3978,10.7111,7.98884,249.278,1001.5116
548.25,1452.71,0.037,0.037,10.7114,2.899863,2.1229,10.7114,8.33548,260.15,1001.2972
548.5,1452.33,0.037,0.036,10.7116,2.499044,1.8137,10.7116,8.60862,268.739,1001.0559
548.75,1452.28,0.036,0.036,10.7118,2.438745,1.7675,10.7118,8.81004,275.037,1001.0198
549,1452.34,0.037,0.036,10.712,2.511568,1.8233,10.712,8.97917,280.305,1001.0634
549.25,1452.44,0.036,0.036,10.7122,2.61036,1.8992,10.7122,9.08838,283.698,1001.1226
549.5,1452.17,0.036,0.036,10.7125,2.32204,1.6783,10.7125,9.17568,286.472,1000.9501
549.75,1452.13,0.037,0.037,10.7126,2.276098,1.6432,10.7126,9.24392,288.61,1000.9227
550,1452.43,0.037,0.037,10.7128,2.602349,1.893,10.7128,9.26456,289.198,1001.1177
550.25,1452.71,0.037,0.037,10.7131,2.897344,2.1208,10.7131,9.27614,289.508,1001.2954
550.5,1452.48,0.036,0.036,10.7131,2.654359,1.9331,10.7131,9.31805,290.859,1001.1489
550.75,1452.38,0.036,0.036,10.7133,2.548157,1.8514,10.7133,9.31487,290.778,1001.0851
551,1452.31,0.036,0.036,10.7135,2.465322,1.7878,10.7135,9.31842,290.903,1001.0355
551.25,1452.24,0.036,0.036,10.7135,2.389192,1.7295,10.7135,9.32341,291.073,1000.99
551.5,1452.57,0.037,0.037,10.7137,2.738167,1.9977,10.7137,9.3129,290.684,1001.1992
551.75,1453.1,0.037,0.036,10.7137,3.295063,2.4306,10.7137,9.27024,289.255,1001.5369
552,1453.29,0.037,0.037,10.7137,3.494329,2.5869,10.7137,9.25041,288.601,1001.6587
552.25,1453.21,0.037,0.037,10.7137,3.40892,2.5198,10.7137,9.23675,288.19,1001.6064
552.5,1453.08,0.037,0.037,10.7137,3.281318,2.4198,10.7137,9.23022,288.008,1001.5285
552.75,1452.84,0.037,0.037,10.7139,3.025712,2.2205,10.7139,9.2353,288.212,1001.373
553,1452.58,0.037,0.036,10.7139,2.754925,2.0106,10.7139,9.23262,288.175,1001.2093
553.25,1452.5,0.036,0.036,10.714,2.666835,1.9426,10.714,9.21036,287.495,1001.1563
553.5,1452.34,0.036,0.036,10.714,2.500347,1.8146,10.714,9.19315,286.987,1001.0564
553.75,1452.13,0.037,0.036,10.7141,2.277578,1.6443,10.7141,9.17526,286.466,1000.9234
554,1451.95,0.037,0.036,10.714,2.079829,1.494,10.714,9.1493,285.689,1000.8061
554.25,1451.81,0.037,0.036,10.7141,1.932059,1.3824,10.7141,9.12832,285.059,1000.7188
554.5,1451.81,0.037,0.036,10.7142,1.936061,1.3854,10.7142,9.10049,284.189,1000.7212
554.75,1451.85,0.037,0.037,10.7141,1.973845,1.4139,10.7141,9.07418,283.362,1000.7434
555,1451.98,0.037,0.036,10.7142,2.118976,1.5237,10.7142,9.03508,282.116,1000.8292
555.25,1452.27,0.036,0.036,10.7144,2.417265,1.7509,10.7144,9.01479,281.433,1001.0066
555.5,1452.19,0.036,0.036,10.7144,2.33709,1.6897,10.7144,9.01194,281.357,1000.9588
555.75,1451.9,0.036,0.036,10.7147,2.025266,1.4527,10.7147,9.023,281.755,1000.7737
556,1451.85,0.037,0.036,10.7148,1.973099,1.4133,10.7148,9.02214,281.736,1000.7429
556.25,1451.8,0.036,0.036,10.7149,1.915533,1.3699,10.7149,9.01597,281.553,1000.709
556.5,1451.73,0.037,0.037,10.7149,1.839849,1.313,10.7149,9.02564,281.868,1000.6645
556.75,1451.66,0.036,0.036,10.7151,1.765063,1.2569,10.7151,9.03177,282.072,1000.6206
557,1451.63,0.037,0.036,10.7153,1.733004,1.2328,10.7153,9.03148,282.068,1000.6018
557.25,1451.57,0.036,0.035,10.7152,1.672886,1.1879,10.7152,9.04761,282.582,1000.5667
557.5,1451.5,0.037,0.036,10.7152,1.596789,1.1312,10.7152,9.05832,282.929,1000.5224
557.75,1451.44,0.036,0.036,10.7154,1.531218,1.0824,10.7154,9.05074,282.703,1000.4842
558,1451.37,0.037,0.036,10.7155,1.45251,1.0241,10.7155,9.04549,282.552,1000.4386
558.25,1451.33,0.036,0.036,10.7155,1.403929,0.9882,10.7155,9.04733,282.617,1000.4105
558.5,1451.31,0.037,0.036,10.7155,1.389062,0.9772,10.7155,9.046,282.578,1000.4019
558.75,1451.44,0.036,0.036,10.7155,1.52278,1.0762,10.7155,9.04215,282.436,1000.4793
559,1451.56,0.036,0.035,10.7156,1.656794,1.1759,10.7156,9.07519,283.446,1000.5573
559.25,1451.55,0.036,0.036,10.7157,1.647726,1.1691,10.7157,9.04655,282.553,1000.552
559.5,1451.53,0.036,0.036,10.7156,1.619077,1.1478,10.7156,9.03883,282.316,1000.5353
559.75,1451.52,0.037,0.037,10.7157,1.613725,1.1438,10.7157,9.0462,282.548,1000.5322
560,1451.58,0.036,0.036,10.7156,1.67353,1.1884,10.7156,9.03682,282.245,1000.567
560.25,1451.69,0.036,0.036,10.7157,1.79171,1.2768,10.7157,9.06224,283.019,1000.6362
560.5,1451.75,0.036,0.036,10.7157,1.857402,1.3261,10.7157,9.14953,285.734,1000.6747
560.75,1451.73,0.037,0.036,10.7157,1.843247,1.3155,10.7157,9.06846,283.205,1000.6664
561,1451.77,0.037,0.036,10.7156,1.883818,1.346,10.7156,9.0408,282.334,1000.6902
561.25,1451.75,0.037,0.037,10.7156,1.864884,1.3318,10.7156,9.03282,282.088,1000.6791
561.5,1451.67,0.036,0.036,10.7157,1.774732,1.2641,10.7157,9.05186,282.698,1000.6262
561.75,1451.61,0.036,0.036,10.7159,1.705965,1.2126,10.7159,9.02885,281.99,1000.5859
562,1451.49,0.037,0.036,10.716,1.583195,1.121,10.716,9.02392,281.856,1000.5144
562.25,1451.55,0.036,0.036,10.7159,1.642337,1.1651,10.7159,8.99108,280.821,1000.5488
562.5,1451.72,0.037,0.037,10.7159,1.828484,1.3044,10.7159,8.98659,280.65,1000.6577
562.75,1451.84,0.036,0.036,10.7161,1.957693,1.4016,10.7161,9.02448,281.812,1000.7337
563,1451.86,0.036,0.036,10.7162,1.975492,1.4151,10.7162,9.03188,282.04,1000.7441
563.25,1451.8,0.036,0.036,10.7171,1.906857,1.3633,10.7171,9.03213,282.06,1000.7036
563.5,1451.62,0.036,0.036,10.718,1.705964,1.2125,10.718,9.02758,281.951,1000.5857
563.75,1451.53,0.036,0.035,10.7188,1.608129,1.1395,10.7187,9.04058,282.373,1000.5285
564,1451.41,0.036,0.035,10.7193,1.477114,1.0422,10.7193,9.04555,282.55,1000.4524
564.25,1451.34,0.036,0.036,10.7201,1.401264,0.9861,10.7201,9.04565,282.565,1000.4084
564.5,1451.31,0.036,0.036,10.721,1.361412,0.9567,10.721,9.04756,282.631,1000.3853
564.75,1451.3,0.036,0.036,10.7217,1.348235,0.9469,10.7217,9.04932,282.689,1000.3776
565,1451.3,0.036,0.036,10.7222,1.341438,0.9419,10.7222,9.05329,282.814,1000.3736
565.25,1451.29,0.036,0.035,10.7223,1.331382,0.9345,10.7223,9.05521,282.875,1000.3678
565.5,1451.27,0.036,0.035,10.7224,1.312884,0.9209,10.7224,9.05297,282.808,1000.3572
565.75,1451.19,0.036,0.036,10.7228,1.226065,0.8572,10.7228,9.05691,282.945,1000.3073
566,1451.17,0.035,0.035,10.7238,1.197844,0.8365,10.7238,9.05973,283.038,1000.291
566.25,1451.16,0.036,0.035,10.7246,1.180389,0.8237,10.7246,9.0639,283.171,1000.2809
566.5,1451.11,0.036,0.036,10.7257,1.123386,0.7821,10.7257,9.05628,282.943,1000.2482
566.75,1451.06,0.036,0.035,10.7267,1.065849,0.7403,10.7267,9.05901,283.037,1000.2154
567,1450.99,0.036,0.036,10.7277,0.977892,0.6765,10.7277,9.06868,283.353,1000.1654
567.25,1450.96,0.036,0.036,10.7288,0.938289,0.6479,10.7288,9.07066,283.422,1000.1428
567.5,1450.94,0.036,0.036,10.7299,0.917109,0.6327,10.7299,9.07245,283.481,1000.1308
567.75,1450.94,0.036,0.036,10.7308,0.90669,0.6252,10.7308,9.07004,283.407,1000.1248
568,1450.93,0.036,0.036,10.7317,0.893881,0.6159,10.7317,9.06929,283.386,1000.1175
568.25,1450.92,0.036,0.036,10.7326,0.87901,0.6052,10.7326,9.07159,283.46,1000.109
568.5,1450.91,0.036,0.036,10.7336,0.861168,0.5924,10.7336,9.07254,283.493,1000.0989
568.75,1450.9,0.037,0.036,10.7345,0.844226,0.5802,10.7345,9.06997,283.415,1000.0893
569,1450.88,0.037,0.036,10.7353,0.826444,0.5675,10.7353,9.07049,283.434,1000.0792
569.25,1450.87,0.036,0.036,10.7364,0.810178,0.5559,10.7364,9.07113,283.457,1000.0699
569.5,1450.87,0.036,0.036,10.7373,0.803994,0.5514,10.7373,9.07554,283.596,1000.0664
